filename	topic	identifier
corpus\uri_001.txt	-1	uri_001
corpus\usse002.txt	-1	usse002
corpus\uten006.txt	26	uten006
corpus\uyld002.txt	0	uyld002
corpus\uyl_001.txt	0	uyl_001
corpus\uyl_004.txt	-1	uyl_004
corpus\uyl_005.txt	-1	uyl_005
corpus\uytb001.txt	0	uytb001
corpus\uytt001.txt	40	uytt001
corpus\uytt002.txt	-1	uytt002
corpus\uytt003.txt	-1	uytt003
corpus\uytv002.txt	0	uytv002
corpus\vaan001.txt	0	vaan001
corpus\vaec001.txt	7	vaec001
corpus\vaer001.txt	0	vaer001
corpus\vaer009.txt	-1	vaer009
corpus\vaes001.txt	40	vaes001
corpus\valc004.txt	-1	valc004
corpus\vale007.txt	0	vale007
corpus\vale011.txt	22	vale011
corpus\vale021.txt	37	vale021
corpus\vale025.txt	0	vale025
corpus\valk001.txt	0	valk001
corpus\valk011.txt	0	valk011
corpus\valk013.txt	-1	valk013
corpus\valk014.txt	-1	valk014
corpus\valk015.txt	2	valk015
corpus\valk021.txt	-1	valk021
corpus\valk024.txt	1	valk024
corpus\valk025.txt	1	valk025
corpus\valk028.txt	37	valk028
corpus\valk029.txt	-1	valk029
corpus\valk073.txt	-1	valk073
corpus\valk088.txt	1	valk088
corpus\valk096.txt	2	valk096
corpus\valv001.txt	6	valv001
corpus\vana001.txt	1	vana001
corpus\vanb003.txt	14	vanb003
corpus\vanc004.txt	0	vanc004
corpus\vand008.txt	0	vand008
corpus\vand010.txt	-1	vand010
corpus\vand013.txt	45	vand013
corpus\vand020.txt	39	vand020
corpus\vand023.txt	-1	vand023
corpus\vand025.txt	0	vand025
corpus\vand028.txt	0	vand028
corpus\vand034.txt	-1	vand034
corpus\vand037.txt	3	vand037
corpus\vand120.txt	-1	vand120
corpus\vand150.txt	2	vand150
corpus\vand191.txt	2	vand191
corpus\vand192.txt	6	vand192
corpus\vand193.txt	43	vand193
corpus\vand282.txt	2	vand282
corpus\vang001.txt	0	vang001
corpus\vanh002.txt	0	vanh002
corpus\vanh006.txt	0	vanh006
corpus\vanh008.txt	-1	vanh008
corpus\vanh011.txt	0	vanh011
corpus\vanh013.txt	0	vanh013
corpus\vanh018.txt	8	vanh018
corpus\vanh068.txt	0	vanh068
corpus\vani001.txt	0	vani001
corpus\vanr001.txt	42	vanr001
corpus\vans002.txt	-1	vans002
corpus\vans005.txt	0	vans005
corpus\vans009.txt	-1	vans009
corpus\vanv002.txt	0	vanv002
corpus\vara001.txt	27	vara001
corpus\vare005.txt	1	vare005
corpus\vast008.txt	0	vast008
corpus\vech011.txt	18	vech011
corpus\vede001.txt	37	vede001
corpus\vede004.txt	1	vede004
corpus\veeg003.txt	-1	veeg003
corpus\veeg004.txt	12	veeg004
corpus\veel006.txt	-1	veel006
corpus\veen001.txt	0	veen001
corpus\veen012.txt	-1	veen012
corpus\veen022.txt	1	veen022
corpus\veen025.txt	1	veen025
corpus\veen040.txt	1	veen040
corpus\veen041.txt	49	veen041
corpus\veen045.txt	3	veen045
corpus\veen046.txt	-1	veen046
corpus\veen047.txt	2	veen047
corpus\veen083.txt	0	veen083
corpus\veen114.txt	-1	veen114
corpus\veen166.txt	-1	veen166
corpus\veen168.txt	0	veen168
corpus\veen174.txt	0	veen174
corpus\veer004.txt	-1	veer004
corpus\veer007.txt	-1	veer007
corpus\veer009.txt	-1	veer009
corpus\veer011.txt	0	veer011
corpus\veer020.txt	0	veer020
corpus\veer021.txt	48	veer021
corpus\veer049.txt	0	veer049
corpus\veer056.txt	0	veer056
corpus\veer066.txt	0	veer066
corpus\vegt002.txt	-1	vegt002
corpus\veir001.txt	2	veir001
corpus\veke002.txt	-1	veke002
corpus\veld003.txt	0	veld003
corpus\veld005.txt	3	veld005
corpus\veld018.txt	0	veld018
corpus\veld026.txt	0	veld026
corpus\veld029.txt	-1	veld029
corpus\veld061.txt	50	veld061
corpus\veld065.txt	-1	veld065
corpus\veld068.txt	27	veld068
corpus\veld069.txt	0	veld069
corpus\veld109.txt	2	veld109
corpus\veld164.txt	1	veld164
corpus\vels017.txt	4	vels017
corpus\velt001.txt	0	velt001
corpus\velz006.txt	7	velz006
corpus\vena003.txt	10	vena003
corpus\vene001.txt	-1	vene001
corpus\ven_007.txt	-1	ven_007
corpus\ven_035.txt	3	ven_035
corpus\vera002.txt	0	vera002
corpus\verb005.txt	0	verb005
corpus\verb013.txt	2	verb013
corpus\verb020.txt	0	verb020
corpus\verb024.txt	0	verb024
corpus\verb028.txt	0	verb028
corpus\verb035.txt	0	verb035
corpus\verb060.txt	2	verb060
corpus\verb064.txt	-1	verb064
corpus\verb071.txt	11	verb071
corpus\verb145.txt	2	verb145
corpus\verb162.txt	-1	verb162
corpus\verb168.txt	19	verb168
corpus\verb170.txt	-1	verb170
corpus\verb203.txt	-1	verb203
corpus\verb243.txt	0	verb243
corpus\verb248.txt	-1	verb248
corpus\verb250.txt	0	verb250
corpus\verc001.txt	-1	verc001
corpus\verc002.txt	0	verc002
corpus\verc004.txt	0	verc004
corpus\verc005.txt	-1	verc005
corpus\verc013.txt	0	verc013
corpus\verc028.txt	0	verc028
corpus\verd001.txt	-1	verd001
corpus\verd003.txt	-1	verd003
corpus\verd005.txt	-1	verd005
corpus\verd009.txt	0	verd009
corpus\verd016.txt	-1	verd016
corpus\verd019.txt	-1	verd019
corpus\verd073.txt	0	verd073
corpus\vere028.txt	5	vere028
corpus\vere041.txt	-1	vere041
corpus\verg008.txt	16	verg008
corpus\verg009.txt	3	verg009
corpus\verg013.txt	0	verg013
corpus\verh002.txt	7	verh002
corpus\verh012.txt	2	verh012
corpus\verh013.txt	3	verh013
corpus\verh014.txt	0	verh014
corpus\verh016.txt	-1	verh016
corpus\verh027.txt	0	verh027
corpus\verh035.txt	0	verh035
corpus\verh038.txt	-1	verh038
corpus\verh040.txt	-1	verh040
corpus\verh046.txt	0	verh046
corpus\verh053.txt	-1	verh053
corpus\verh058.txt	0	verh058
corpus\verh070.txt	2	verh070
corpus\verh071.txt	0	verh071
corpus\verh073.txt	1	verh073
corpus\verh082.txt	-1	verh082
corpus\verh083.txt	3	verh083
corpus\verh114.txt	-1	verh114
corpus\verh143.txt	4	verh143
corpus\verh149.txt	-1	verh149
corpus\verh158.txt	0	verh158
corpus\verh159.txt	-1	verh159
corpus\verh173.txt	-1	verh173
corpus\verh195.txt	0	verh195
corpus\verh302.txt	3	verh302
corpus\verj003.txt	-1	verj003
corpus\verk001.txt	-1	verk001
corpus\verk004.txt	-1	verk004
corpus\verk005.txt	1	verk005
corpus\verk006.txt	0	verk006
corpus\verk007.txt	-1	verk007
corpus\verk008.txt	-1	verk008
corpus\verl002.txt	0	verl002
corpus\verl005.txt	0	verl005
corpus\verl013.txt	0	verl013
corpus\verl016.txt	9	verl016
corpus\verm001.txt	-1	verm001
corpus\verm006.txt	1	verm006
corpus\verm009.txt	7	verm009
corpus\verm018.txt	31	verm018
corpus\verm020.txt	-1	verm020
corpus\verm025.txt	0	verm025
corpus\verm027.txt	0	verm027
corpus\verm030.txt	2	verm030
corpus\verm036.txt	13	verm036
corpus\verm039.txt	50	verm039
corpus\verm055.txt	1	verm055
corpus\verm064.txt	-1	verm064
corpus\verm099.txt	-1	verm099
corpus\verm102.txt	0	verm102
corpus\verm109.txt	0	verm109
corpus\verm127.txt	-1	verm127
corpus\verm134.txt	-1	verm134
corpus\verm144.txt	-1	verm144
corpus\verm209.txt	12	verm209
corpus\verm214.txt	7	verm214
corpus\verm232.txt	-1	verm232
corpus\verr006.txt	-1	verr006
corpus\verr007.txt	35	verr007
corpus\verr009.txt	-1	verr009
corpus\verr014.txt	12	verr014
corpus\verr015.txt	3	verr015
corpus\verr037.txt	-1	verr037
corpus\vers003.txt	-1	vers003
corpus\vers010.txt	-1	vers010
corpus\vers026.txt	20	vers026
corpus\vers032.txt	-1	vers032
corpus\vers034.txt	0	vers034
corpus\vers043.txt	0	vers043
corpus\vers050.txt	31	vers050
corpus\vers066.txt	1	vers066
corpus\vers069.txt	-1	vers069
corpus\vers070.txt	3	vers070
corpus\vers071.txt	2	vers071
corpus\vers072.txt	0	vers072
corpus\vers073.txt	2	vers073
corpus\vers079.txt	-1	vers079
corpus\vers081.txt	34	vers081
corpus\vers082.txt	2	vers082
corpus\vers159.txt	8	vers159
corpus\vers165.txt	36	vers165
corpus\vers166.txt	13	vers166
corpus\vers169.txt	0	vers169
corpus\vers217.txt	-1	vers217
corpus\vers218.txt	-1	vers218
corpus\vers270.txt	0	vers270
corpus\vert003.txt	0	vert003
corpus\verv001.txt	-1	verv001
corpus\verv012.txt	-1	verv012
corpus\verv024.txt	31	verv024
corpus\verv028.txt	20	verv028
corpus\verv041.txt	6	verv041
corpus\verv051.txt	-1	verv051
corpus\verv060.txt	26	verv060
corpus\verv069.txt	-1	verv069
corpus\verw008.txt	-1	verw008
corpus\verw009.txt	-1	verw009
corpus\verw011.txt	-1	verw011
corpus\verw022.txt	52	verw022
corpus\verw042.txt	-1	verw042
corpus\verw072.txt	1	verw072
corpus\vess005.txt	18	vess005
corpus\vest002.txt	0	vest002
corpus\veth001.txt	0	veth001
corpus\veth002.txt	3	veth002
corpus\veth003.txt	9	veth003
corpus\veth004.txt	2	veth004
corpus\vett002.txt	0	vett002
corpus\vet_001.txt	0	vet_001
corpus\vet_002.txt	-1	vet_002
corpus\veur001.txt	-1	veur001
corpus\veur002.txt	-1	veur002
corpus\vian001.txt	0	vian001
corpus\vier025.txt	-1	vier025
corpus\vies002.txt	-1	vies002
corpus\viet005.txt	0	viet005
corpus\vieu001.txt	0	vieu001
corpus\vijv001.txt	31	vijv001
corpus\vijv004.txt	0	vijv004
corpus\vill003.txt	-1	vill003
corpus\vill006.txt	2	vill006
corpus\vill012.txt	24	vill012
corpus\vinc012.txt	0	vinc012
corpus\vinc013.txt	-1	vinc013
corpus\vinc050.txt	0	vinc050
corpus\vind001.txt	3	vind001
corpus\vink008.txt	-1	vink008
corpus\vink010.txt	0	vink010
corpus\vint002.txt	21	vint002
corpus\viol001.txt	16	viol001
corpus\viol002.txt	0	viol002
corpus\vior001.txt	26	vior001
corpus\viot001.txt	-1	viot001
corpus\viot002.txt	0	viot002
corpus\viru001.txt	0	viru001
corpus\viss009.txt	0	viss009
corpus\viss012.txt	0	viss012
corpus\viss015.txt	3	viss015
corpus\viss019.txt	-1	viss019
corpus\viss036.txt	-1	viss036
corpus\viss038.txt	-1	viss038
corpus\viss040.txt	-1	viss040
corpus\viss050.txt	0	viss050
corpus\viss055.txt	1	viss055
corpus\viss057.txt	-1	viss057
corpus\viss061.txt	0	viss061
corpus\viss063.txt	41	viss063
corpus\viss065.txt	-1	viss065
corpus\viss070.txt	2	viss070
corpus\viss074.txt	5	viss074
corpus\viss131.txt	12	viss131
corpus\viss228.txt	0	viss228
corpus\viss233.txt	42	viss233
corpus\viss234.txt	22	viss234
corpus\vis_001.txt	2	vis_001
corpus\vis_013.txt	-1	vis_013
corpus\vlam005.txt	-1	vlam005
corpus\vlam010.txt	1	vlam010
corpus\vlam028.txt	0	vlam028
corpus\vlee010.txt	-1	vlee010
corpus\vlee016.txt	-1	vlee016
corpus\vlek001.txt	0	vlek001
corpus\vlek002.txt	-1	vlek002
corpus\vlek004.txt	0	vlek004
corpus\vlem001.txt	0	vlem001
corpus\vler004.txt	12	vler004
corpus\vlet003.txt	14	vlet003
corpus\vlet005.txt	5	vlet005
corpus\vleu001.txt	0	vleu001
corpus\vleu002.txt	0	vleu002
corpus\vleu006.txt	51	vleu006
corpus\vlie008.txt	0	vlie008
corpus\vlie012.txt	-1	vlie012
corpus\vlie017.txt	-1	vlie017
corpus\vlie022.txt	12	vlie022
corpus\vlie037.txt	-1	vlie037
corpus\vlis008.txt	-1	vlis008
corpus\vloe006.txt	-1	vloe006
corpus\vlot002.txt	-1	vlot002
corpus\vlug002.txt	0	vlug002
corpus\voch001.txt	14	voch001
corpus\voch004.txt	30	voch004
corpus\voer009.txt	0	voer009
corpus\voet005.txt	0	voet005
corpus\voet031.txt	-1	voet031
corpus\voge006.txt	-1	voge006
corpus\voge008.txt	16	voge008
corpus\voge009.txt	0	voge009
corpus\voge011.txt	-1	voge011
corpus\voge018.txt	-1	voge018
corpus\voge019.txt	23	voge019
corpus\voge026.txt	2	voge026
corpus\vogh001.txt	0	vogh001
corpus\vois002.txt	2	vois002
corpus\volc009.txt	-1	volc009
corpus\vold001.txt	0	vold001
corpus\voll004.txt	25	voll004
corpus\voll011.txt	1	voll011
corpus\voll012.txt	-1	voll012
corpus\voll014.txt	-1	voll014
corpus\voll015.txt	25	voll015
corpus\vonc001.txt	0	vonc001
corpus\vonc002.txt	0	vonc002
corpus\vond011.txt	2	vond011
corpus\voog006.txt	1	voog006
corpus\voog023.txt	10	voog023
corpus\voor002.txt	0	voor002
corpus\voor004.txt	0	voor004
corpus\voor007.txt	-1	voor007
corpus\voor032.txt	0	voor032
corpus\voor041.txt	-1	voor041
corpus\voor087.txt	0	voor087
corpus\vooy001.txt	-1	vooy001
corpus\vooy002.txt	-1	vooy002
corpus\vosm001.txt	-1	vosm001
corpus\vosm012.txt	1	vosm012
corpus\voss011.txt	3	voss011
corpus\vost002.txt	10	vost002
corpus\vos_006.txt	0	vos_006
corpus\vos_012.txt	0	vos_012
corpus\vos_014.txt	1	vos_014
corpus\vos_021.txt	-1	vos_021
corpus\vos_028.txt	2	vos_028
corpus\vos_029.txt	0	vos_029
corpus\vos_043.txt	-1	vos_043
corpus\vos_044.txt	20	vos_044
corpus\vos_049.txt	0	vos_049
corpus\vos_056.txt	1	vos_056
corpus\vos_057.txt	6	vos_057
corpus\vos_058.txt	7	vos_058
corpus\vos_063.txt	29	vos_063
corpus\vos_068.txt	20	vos_068
corpus\vos_069.txt	0	vos_069
corpus\vos_072.txt	38	vos_072
corpus\vos_073.txt	3	vos_073
corpus\vos_074.txt	0	vos_074
corpus\vos_089.txt	-1	vos_089
corpus\vos_149.txt	6	vos_149
corpus\vos_171.txt	-1	vos_171
corpus\vout004.txt	1	vout004
corpus\vrec003.txt	-1	vrec003
corpus\vred001.txt	0	vred001
corpus\vred037.txt	18	vred037
corpus\vree001.txt	13	vree001
corpus\vree002.txt	0	vree002
corpus\vree004.txt	0	vree004
corpus\vree007.txt	-1	vree007
corpus\vree009.txt	-1	vree009
corpus\vree024.txt	38	vree024
corpus\vree039.txt	2	vree039
corpus\vrei001.txt	0	vrei001
corpus\vreu002.txt	0	vreu002
corpus\vreu008.txt	30	vreu008
corpus\vreu010.txt	22	vreu010
corpus\vria001.txt	0	vria001
corpus\vrie005.txt	3	vrie005
corpus\vrie008.txt	-1	vrie008
corpus\vrie011.txt	1	vrie011
corpus\vrie019.txt	-1	vrie019
corpus\vrie024.txt	0	vrie024
corpus\vrie028.txt	-1	vrie028
corpus\vrie031.txt	15	vrie031
corpus\vrie034.txt	-1	vrie034
corpus\vrie041.txt	1	vrie041
corpus\vrie045.txt	-1	vrie045
corpus\vrie048.txt	0	vrie048
corpus\vrie049.txt	0	vrie049
corpus\vrie056.txt	3	vrie056
corpus\vrie060.txt	2	vrie060
corpus\vrie073.txt	-1	vrie073
corpus\vrie077.txt	13	vrie077
corpus\vrie079.txt	0	vrie079
corpus\vrie089.txt	34	vrie089
corpus\vrie092.txt	44	vrie092
corpus\vrie094.txt	1	vrie094
corpus\vrie095.txt	-1	vrie095
corpus\vrie098.txt	2	vrie098
corpus\vrie101.txt	-1	vrie101
corpus\vrie106.txt	7	vrie106
corpus\vrie159.txt	-1	vrie159
corpus\vrie161.txt	-1	vrie161
corpus\vrie165.txt	2	vrie165
corpus\vrie172.txt	44	vrie172
corpus\vrie177.txt	-1	vrie177
corpus\vrie208.txt	-1	vrie208
corpus\vrie222.txt	-1	vrie222
corpus\vrie246.txt	-1	vrie246
corpus\vrie283.txt	-1	vrie283
corpus\vrie316.txt	-1	vrie316
corpus\vrie332.txt	0	vrie332
corpus\vrij007.txt	2	vrij007
corpus\vrij009.txt	-1	vrij009
corpus\vroe001.txt	-1	vroe001
corpus\vroe006.txt	0	vroe006
corpus\vrol001.txt	0	vrol001
corpus\vrol015.txt	2	vrol015
corpus\vrom001.txt	0	vrom001
corpus\vroo008.txt	-1	vroo008
corpus\vroo014.txt	-1	vroo014
corpus\vroo027.txt	2	vroo027
corpus\vugs001.txt	32	vugs001
corpus\vurt001.txt	0	vurt001
corpus\vuyk001.txt	0	vuyk001
corpus\vuyk003.txt	-1	vuyk003
corpus\vyld002.txt	-1	vyld002
corpus\waag001.txt	13	waag001
corpus\waal006.txt	4	waal006
corpus\waal008.txt	0	waal008
corpus\waal012.txt	1	waal012
corpus\waal015.txt	1	waal015
corpus\waal016.txt	11	waal016
corpus\waal018.txt	-1	waal018
corpus\waal019.txt	2	waal019
corpus\waal021.txt	0	waal021
corpus\waal040.txt	-1	waal040
corpus\waal042.txt	0	waal042
corpus\waal043.txt	-1	waal043
corpus\waar002.txt	0	waar002
corpus\waar003.txt	29	waar003
corpus\waar004.txt	0	waar004
corpus\waar012.txt	-1	waar012
corpus\waas003.txt	0	waas003
corpus\wach004.txt	-1	wach004
corpus\wach025.txt	-1	wach025
corpus\wach026.txt	-1	wach026
corpus\wack005.txt	-1	wack005
corpus\wadm001.txt	1	wadm001
corpus\waer003.txt	2	waer003
corpus\waer012.txt	-1	waer012
corpus\waey003.txt	1	waey003
corpus\wage001.txt	1	wage001
corpus\wage014.txt	37	wage014
corpus\wage016.txt	1	wage016
corpus\wage036.txt	22	wage036
corpus\wage047.txt	0	wage047
corpus\wagn010.txt	-1	wagn010
corpus\walc001.txt	0	walc001
corpus\wale011.txt	0	wale011
corpus\walg002.txt	0	walg002
corpus\walg010.txt	-1	walg010
corpus\walk005.txt	0	walk005
corpus\wall006.txt	4	wall006
corpus\wall010.txt	-1	wall010
corpus\wall017.txt	-1	wall017
corpus\wall022.txt	-1	wall022
corpus\walr007.txt	18	walr007
corpus\walr011.txt	10	walr011
corpus\wals001.txt	0	wals001
corpus\wals002.txt	0	wals002
corpus\wals003.txt	0	wals003
corpus\wals004.txt	0	wals004
corpus\wals031.txt	46	wals031
corpus\wal_003.txt	-1	wal_003
corpus\wal_005.txt	-1	wal_005
corpus\wal_008.txt	0	wal_008
corpus\wal_010.txt	-1	wal_010
corpus\wal_011.txt	3	wal_011
corpus\wape001.txt	0	wape001
corpus\ward013.txt	0	ward013
corpus\ware009.txt	-1	ware009
corpus\warm002.txt	0	warm002
corpus\warn003.txt	11	warn003
corpus\warn007.txt	-1	warn007
corpus\warn010.txt	25	warn010
corpus\warr002.txt	0	warr002
corpus\warr005.txt	-1	warr005
corpus\wart006.txt	25	wart006
corpus\wasc001.txt	0	wasc001
corpus\wask001.txt	0	wask001
corpus\wass014.txt	1	wass014
corpus\wasz001.txt	-1	wasz001
corpus\was_001.txt	-1	was_001
corpus\wate005.txt	-1	wate005
corpus\wate013.txt	-1	wate013
corpus\wate020.txt	1	wate020
corpus\wate021.txt	1	wate021
corpus\wate040.txt	0	wate040
corpus\watt002.txt	0	watt002
corpus\waut005.txt	-1	waut005
corpus\wave001.txt	1	wave001
corpus\wave002.txt	3	wave002
corpus\wave003.txt	-1	wave003
corpus\weck004.txt	0	weck004
corpus\weck005.txt	0	weck005
corpus\weel001.txt	0	weel001
corpus\weel003.txt	1	weel003
corpus\weel004.txt	-1	weel004
corpus\weem007.txt	-1	weem007
corpus\weer002.txt	0	weer002
corpus\weer003.txt	3	weer003
corpus\weer008.txt	-1	weer008
corpus\weer034.txt	-1	weer034
corpus\weer043.txt	-1	weer043
corpus\weev001.txt	0	weev001
corpus\wee_006.txt	-1	wee_006
corpus\weid003.txt	0	weid003
corpus\weid011.txt	0	weid011
corpus\weig001.txt	3	weig001
corpus\weij005.txt	2	weij005
corpus\weij006.txt	7	weij006
corpus\weij008.txt	23	weij008
corpus\weij012.txt	-1	weij012
corpus\weij013.txt	-1	weij013
corpus\wein003.txt	-1	wein003
corpus\weis001.txt	-1	weis001
corpus\weis006.txt	-1	weis006
corpus\weis016.txt	10	weis016
corpus\weis017.txt	-1	weis017
corpus\weit004.txt	-1	weit004
corpus\wekk002.txt	3	wekk002
corpus\wela002.txt	0	wela002
corpus\welc002.txt	-1	welc002
corpus\weld001.txt	1	weld001
corpus\weld008.txt	12	weld008
corpus\well001.txt	7	well001
corpus\well008.txt	3	well008
corpus\well010.txt	-1	well010
corpus\well038.txt	12	well038
corpus\well050.txt	0	well050
corpus\well052.txt	-1	well052
corpus\wels004.txt	3	wels004
corpus\welv002.txt	-1	welv002
corpus\wely001.txt	1	wely001
corpus\wel_002.txt	7	wel_002
corpus\weng001.txt	4	weng001
corpus\wens001.txt	2	wens001
corpus\wens003.txt	23	wens003
corpus\went002.txt	26	went002
corpus\went003.txt	33	went003
corpus\went009.txt	-1	went009
corpus\went012.txt	-1	went012
corpus\went015.txt	0	went015
corpus\werf011.txt	0	werf011
corpus\werf018.txt	5	werf018
corpus\weri001.txt	-1	weri001
corpus\werk002.txt	0	werk002
corpus\werk005.txt	45	werk005
corpus\werk006.txt	-1	werk006
corpus\werk014.txt	0	werk014
corpus\werk015.txt	0	werk015
corpus\wern003.txt	0	wern003
corpus\wert002.txt	-1	wert002
corpus\wert003.txt	0	wert003
corpus\wert005.txt	-1	wert005
corpus\weru001.txt	0	weru001
corpus\weru002.txt	0	weru002
corpus\wess002.txt	-1	wess002
corpus\wess005.txt	-1	wess005
corpus\wess008.txt	0	wess008
corpus\wess012.txt	-1	wess012
corpus\wess013.txt	2	wess013
corpus\wess034.txt	-1	wess034
corpus\wess035.txt	0	wess035
corpus\wess066.txt	0	wess066
corpus\west002.txt	0	west002
corpus\west007.txt	32	west007
corpus\west013.txt	-1	west013
corpus\west021.txt	0	west021
corpus\west038.txt	0	west038
corpus\west039.txt	-1	west039
corpus\west041.txt	3	west041
corpus\west042.txt	-1	west042
corpus\west067.txt	3	west067
corpus\west068.txt	3	west068
corpus\west069.txt	-1	west069
corpus\west121.txt	2	west121
corpus\west127.txt	-1	west127
corpus\west158.txt	11	west158
corpus\west160.txt	6	west160
corpus\west161.txt	3	west161
corpus\west191.txt	0	west191
corpus\west205.txt	0	west205
corpus\wes_001.txt	-1	wes_001
corpus\weus003.txt	0	weus003
corpus\weve004.txt	-1	weve004
corpus\weye001.txt	0	weye001
corpus\weyl002.txt	0	weyl002
corpus\weyt001.txt	0	weyt001
corpus\wey_001.txt	2	wey_001
corpus\wiar011.txt	2	wiar011
corpus\wiba001.txt	50	wiba001
corpus\wich006.txt	-1	wich006
corpus\wich007.txt	-1	wich007
corpus\wich052.txt	0	wich052
corpus\wick002.txt	38	wick002
corpus\widd002.txt	-1	widd002
corpus\wide002.txt	-1	wide002
corpus\wied001.txt	1	wied001
corpus\wieg001.txt	-1	wieg001
corpus\wiel008.txt	16	wiel008
corpus\wien002.txt	0	wien002
corpus\wier015.txt	2	wier015
corpus\wier025.txt	1	wier025
corpus\wier026.txt	41	wier026
corpus\wier028.txt	2	wier028
corpus\wier032.txt	2	wier032
corpus\wier040.txt	-1	wier040
corpus\wier048.txt	5	wier048
corpus\wier084.txt	0	wier084
corpus\wier086.txt	-1	wier086
corpus\wies001.txt	0	wies001
corpus\wijc004.txt	2	wijc004
corpus\wijc034.txt	0	wijc034
corpus\wijd001.txt	0	wijd001
corpus\wijk002.txt	19	wijk002
corpus\wijk008.txt	3	wijk008
corpus\wijk015.txt	-1	wijk015
corpus\wijk032.txt	0	wijk032
corpus\wijn011.txt	11	wijn011
corpus\wijn017.txt	-1	wijn017
corpus\wijn018.txt	-1	wijn018
corpus\wijn021.txt	2	wijn021
corpus\wijn029.txt	-1	wijn029
corpus\wijn039.txt	14	wijn039
corpus\wijn040.txt	-1	wijn040
corpus\wijs009.txt	1	wijs009
corpus\wijs010.txt	-1	wijs010
corpus\wijs012.txt	-1	wijs012
corpus\wijz001.txt	27	wijz001
corpus\wilc001.txt	-1	wilc001
corpus\wild004.txt	0	wild004
corpus\wild005.txt	0	wild005
corpus\wild009.txt	-1	wild009
corpus\wild012.txt	0	wild012
