filename	topic	textID
corpus_final_ids\TAA_1959_86.txt	-1	TAA_1959_86
corpus_final_ids\TAA_1959_87.txt	1	TAA_1959_87
corpus_final_ids\TAA_1959_88.txt	12	TAA_1959_88
corpus_final_ids\TAA_1959_89.txt	2	TAA_1959_89
corpus_final_ids\TAA_1959_9.txt	158	TAA_1959_9
corpus_final_ids\TAA_1959_90.txt	28	TAA_1959_90
corpus_final_ids\TAA_1959_91.txt	-1	TAA_1959_91
corpus_final_ids\TAA_1959_92.txt	274	TAA_1959_92
corpus_final_ids\TAA_1959_93.txt	2	TAA_1959_93
corpus_final_ids\TAA_1959_94.txt	93	TAA_1959_94
corpus_final_ids\TAA_1959_95.txt	17	TAA_1959_95
corpus_final_ids\TAA_1959_96.txt	2	TAA_1959_96
corpus_final_ids\TAA_1959_97.txt	290	TAA_1959_97
corpus_final_ids\TAA_1959_98.txt	36	TAA_1959_98
corpus_final_ids\TAA_1959_99.txt	54	TAA_1959_99
corpus_final_ids\TAA_1960_1.txt	-1	TAA_1960_1
corpus_final_ids\TAA_1960_10.txt	60	TAA_1960_10
corpus_final_ids\TAA_1960_11.txt	-1	TAA_1960_11
corpus_final_ids\TAA_1960_12.txt	4	TAA_1960_12
corpus_final_ids\TAA_1960_13.txt	4	TAA_1960_13
corpus_final_ids\TAA_1960_14.txt	-1	TAA_1960_14
corpus_final_ids\TAA_1960_15.txt	28	TAA_1960_15
corpus_final_ids\TAA_1960_16.txt	4	TAA_1960_16
corpus_final_ids\TAA_1960_17.txt	15	TAA_1960_17
corpus_final_ids\TAA_1960_18.txt	4	TAA_1960_18
corpus_final_ids\TAA_1960_19.txt	0	TAA_1960_19
corpus_final_ids\TAA_1960_2.txt	40	TAA_1960_2
corpus_final_ids\TAA_1960_20.txt	2	TAA_1960_20
corpus_final_ids\TAA_1960_21.txt	2	TAA_1960_21
corpus_final_ids\TAA_1960_22.txt	-1	TAA_1960_22
corpus_final_ids\TAA_1960_23.txt	40	TAA_1960_23
corpus_final_ids\TAA_1960_24.txt	-1	TAA_1960_24
corpus_final_ids\TAA_1960_25.txt	-1	TAA_1960_25
corpus_final_ids\TAA_1960_26.txt	2	TAA_1960_26
corpus_final_ids\TAA_1960_27.txt	2	TAA_1960_27
corpus_final_ids\TAA_1960_28.txt	2	TAA_1960_28
corpus_final_ids\TAA_1960_29.txt	-1	TAA_1960_29
corpus_final_ids\TAA_1960_3.txt	2	TAA_1960_3
corpus_final_ids\TAA_1960_30.txt	2	TAA_1960_30
corpus_final_ids\TAA_1960_31.txt	4	TAA_1960_31
corpus_final_ids\TAA_1960_32.txt	-1	TAA_1960_32
corpus_final_ids\TAA_1960_33.txt	-1	TAA_1960_33
corpus_final_ids\TAA_1960_34.txt	60	TAA_1960_34
corpus_final_ids\TAA_1960_35.txt	-1	TAA_1960_35
corpus_final_ids\TAA_1960_36.txt	-1	TAA_1960_36
corpus_final_ids\TAA_1960_37.txt	-1	TAA_1960_37
corpus_final_ids\TAA_1960_38.txt	-1	TAA_1960_38
corpus_final_ids\TAA_1960_39.txt	2	TAA_1960_39
corpus_final_ids\TAA_1960_4.txt	-1	TAA_1960_4
corpus_final_ids\TAA_1960_40.txt	92	TAA_1960_40
corpus_final_ids\TAA_1960_41.txt	2	TAA_1960_41
corpus_final_ids\TAA_1960_42.txt	-1	TAA_1960_42
corpus_final_ids\TAA_1960_43.txt	60	TAA_1960_43
corpus_final_ids\TAA_1960_44.txt	2	TAA_1960_44
corpus_final_ids\TAA_1960_45.txt	-1	TAA_1960_45
corpus_final_ids\TAA_1960_46.txt	2	TAA_1960_46
corpus_final_ids\TAA_1960_47.txt	-1	TAA_1960_47
corpus_final_ids\TAA_1960_48.txt	-1	TAA_1960_48
corpus_final_ids\TAA_1960_49.txt	4	TAA_1960_49
corpus_final_ids\TAA_1960_5.txt	-1	TAA_1960_5
corpus_final_ids\TAA_1960_50.txt	-1	TAA_1960_50
corpus_final_ids\TAA_1960_51.txt	2	TAA_1960_51
corpus_final_ids\TAA_1960_52.txt	-1	TAA_1960_52
corpus_final_ids\TAA_1960_53.txt	-1	TAA_1960_53
corpus_final_ids\TAA_1960_54.txt	-1	TAA_1960_54
corpus_final_ids\TAA_1960_55.txt	290	TAA_1960_55
corpus_final_ids\TAA_1960_56.txt	-1	TAA_1960_56
corpus_final_ids\TAA_1960_57.txt	49	TAA_1960_57
corpus_final_ids\TAA_1960_58.txt	44	TAA_1960_58
corpus_final_ids\TAA_1960_59.txt	-1	TAA_1960_59
corpus_final_ids\TAA_1960_6.txt	1	TAA_1960_6
corpus_final_ids\TAA_1960_60.txt	-1	TAA_1960_60
corpus_final_ids\TAA_1960_61.txt	-1	TAA_1960_61
corpus_final_ids\TAA_1960_62.txt	-1	TAA_1960_62
corpus_final_ids\TAA_1960_63.txt	2	TAA_1960_63
corpus_final_ids\TAA_1960_64.txt	1	TAA_1960_64
corpus_final_ids\TAA_1960_65.txt	-1	TAA_1960_65
corpus_final_ids\TAA_1960_66.txt	73	TAA_1960_66
corpus_final_ids\TAA_1960_67.txt	4	TAA_1960_67
corpus_final_ids\TAA_1960_68.txt	0	TAA_1960_68
corpus_final_ids\TAA_1960_69.txt	-1	TAA_1960_69
corpus_final_ids\TAA_1960_7.txt	2	TAA_1960_7
corpus_final_ids\TAA_1960_70.txt	2	TAA_1960_70
corpus_final_ids\TAA_1960_71.txt	1	TAA_1960_71
corpus_final_ids\TAA_1960_72.txt	60	TAA_1960_72
corpus_final_ids\TAA_1960_73.txt	2	TAA_1960_73
corpus_final_ids\TAA_1960_74.txt	-1	TAA_1960_74
corpus_final_ids\TAA_1960_75.txt	2	TAA_1960_75
corpus_final_ids\TAA_1960_76.txt	-1	TAA_1960_76
corpus_final_ids\TAA_1960_77.txt	1	TAA_1960_77
corpus_final_ids\TAA_1960_78.txt	290	TAA_1960_78
corpus_final_ids\TAA_1960_79.txt	-1	TAA_1960_79
corpus_final_ids\TAA_1960_8.txt	-1	TAA_1960_8
corpus_final_ids\TAA_1960_80.txt	-1	TAA_1960_80
corpus_final_ids\TAA_1960_81.txt	17	TAA_1960_81
corpus_final_ids\TAA_1960_82.txt	-1	TAA_1960_82
corpus_final_ids\TAA_1960_83.txt	0	TAA_1960_83
corpus_final_ids\TAA_1960_84.txt	0	TAA_1960_84
corpus_final_ids\TAA_1960_85.txt	2	TAA_1960_85
corpus_final_ids\TAA_1960_86.txt	66	TAA_1960_86
corpus_final_ids\TAA_1960_87.txt	2	TAA_1960_87
corpus_final_ids\TAA_1960_88.txt	93	TAA_1960_88
corpus_final_ids\TAA_1960_89.txt	2	TAA_1960_89
corpus_final_ids\TAA_1960_9.txt	1	TAA_1960_9
corpus_final_ids\TAA_1960_90.txt	-1	TAA_1960_90
corpus_final_ids\TAA_1960_91.txt	-1	TAA_1960_91
corpus_final_ids\TAA_1960_92.txt	-1	TAA_1960_92
corpus_final_ids\TAA_1960_93.txt	-1	TAA_1960_93
corpus_final_ids\TAA_1960_94.txt	290	TAA_1960_94
corpus_final_ids\TAA_1960_95.txt	-1	TAA_1960_95
corpus_final_ids\TAA_1961_1.txt	-1	TAA_1961_1
corpus_final_ids\TAA_1961_10.txt	-1	TAA_1961_10
corpus_final_ids\TAA_1961_100.txt	0	TAA_1961_100
corpus_final_ids\TAA_1961_101.txt	121	TAA_1961_101
corpus_final_ids\TAA_1961_102.txt	-1	TAA_1961_102
corpus_final_ids\TAA_1961_103.txt	-1	TAA_1961_103
corpus_final_ids\TAA_1961_104.txt	4	TAA_1961_104
corpus_final_ids\TAA_1961_105.txt	-1	TAA_1961_105
corpus_final_ids\TAA_1961_106.txt	40	TAA_1961_106
corpus_final_ids\TAA_1961_107.txt	-1	TAA_1961_107
corpus_final_ids\TAA_1961_108.txt	-1	TAA_1961_108
corpus_final_ids\TAA_1961_11.txt	-1	TAA_1961_11
corpus_final_ids\TAA_1961_12.txt	-1	TAA_1961_12
corpus_final_ids\TAA_1961_13.txt	2	TAA_1961_13
corpus_final_ids\TAA_1961_14.txt	2	TAA_1961_14
corpus_final_ids\TAA_1961_15.txt	-1	TAA_1961_15
corpus_final_ids\TAA_1961_16.txt	-1	TAA_1961_16
corpus_final_ids\TAA_1961_17.txt	0	TAA_1961_17
corpus_final_ids\TAA_1961_18.txt	4	TAA_1961_18
corpus_final_ids\TAA_1961_19.txt	221	TAA_1961_19
corpus_final_ids\TAA_1961_2.txt	93	TAA_1961_2
corpus_final_ids\TAA_1961_20.txt	-1	TAA_1961_20
corpus_final_ids\TAA_1961_21.txt	-1	TAA_1961_21
corpus_final_ids\TAA_1961_22.txt	-1	TAA_1961_22
corpus_final_ids\TAA_1961_23.txt	40	TAA_1961_23
corpus_final_ids\TAA_1961_24.txt	1	TAA_1961_24
corpus_final_ids\TAA_1961_25.txt	-1	TAA_1961_25
corpus_final_ids\TAA_1961_26.txt	-1	TAA_1961_26
corpus_final_ids\TAA_1961_27.txt	-1	TAA_1961_27
corpus_final_ids\TAA_1961_28.txt	34	TAA_1961_28
corpus_final_ids\TAA_1961_29.txt	27	TAA_1961_29
corpus_final_ids\TAA_1961_3.txt	2	TAA_1961_3
corpus_final_ids\TAA_1961_30.txt	2	TAA_1961_30
corpus_final_ids\TAA_1961_31.txt	35	TAA_1961_31
corpus_final_ids\TAA_1961_32.txt	274	TAA_1961_32
corpus_final_ids\TAA_1961_33.txt	-1	TAA_1961_33
corpus_final_ids\TAA_1961_34.txt	-1	TAA_1961_34
corpus_final_ids\TAA_1961_35.txt	15	TAA_1961_35
corpus_final_ids\TAA_1961_36.txt	60	TAA_1961_36
corpus_final_ids\TAA_1961_37.txt	73	TAA_1961_37
corpus_final_ids\TAA_1961_38.txt	0	TAA_1961_38
corpus_final_ids\TAA_1961_39.txt	40	TAA_1961_39
corpus_final_ids\TAA_1961_4.txt	141	TAA_1961_4
corpus_final_ids\TAA_1961_40.txt	2	TAA_1961_40
corpus_final_ids\TAA_1961_41.txt	143	TAA_1961_41
corpus_final_ids\TAA_1961_42.txt	35	TAA_1961_42
corpus_final_ids\TAA_1961_43.txt	57	TAA_1961_43
corpus_final_ids\TAA_1961_44.txt	-1	TAA_1961_44
corpus_final_ids\TAA_1961_45.txt	-1	TAA_1961_45
corpus_final_ids\TAA_1961_46.txt	2	TAA_1961_46
corpus_final_ids\TAA_1961_47.txt	2	TAA_1961_47
corpus_final_ids\TAA_1961_48.txt	58	TAA_1961_48
corpus_final_ids\TAA_1961_49.txt	2	TAA_1961_49
corpus_final_ids\TAA_1961_5.txt	-1	TAA_1961_5
corpus_final_ids\TAA_1961_50.txt	-1	TAA_1961_50
corpus_final_ids\TAA_1961_51.txt	-1	TAA_1961_51
corpus_final_ids\TAA_1961_52.txt	0	TAA_1961_52
corpus_final_ids\TAA_1961_53.txt	2	TAA_1961_53
corpus_final_ids\TAA_1961_54.txt	-1	TAA_1961_54
corpus_final_ids\TAA_1961_55.txt	4	TAA_1961_55
corpus_final_ids\TAA_1961_56.txt	2	TAA_1961_56
corpus_final_ids\TAA_1961_57.txt	2	TAA_1961_57
corpus_final_ids\TAA_1961_58.txt	40	TAA_1961_58
corpus_final_ids\TAA_1961_59.txt	-1	TAA_1961_59
corpus_final_ids\TAA_1961_6.txt	-1	TAA_1961_6
corpus_final_ids\TAA_1961_60.txt	2	TAA_1961_60
corpus_final_ids\TAA_1961_61.txt	-1	TAA_1961_61
corpus_final_ids\TAA_1961_62.txt	17	TAA_1961_62
corpus_final_ids\TAA_1961_63.txt	1	TAA_1961_63
corpus_final_ids\TAA_1961_64.txt	-1	TAA_1961_64
corpus_final_ids\TAA_1961_65.txt	6	TAA_1961_65
corpus_final_ids\TAA_1961_66.txt	-1	TAA_1961_66
corpus_final_ids\TAA_1961_67.txt	1	TAA_1961_67
corpus_final_ids\TAA_1961_68.txt	263	TAA_1961_68
corpus_final_ids\TAA_1961_69.txt	4	TAA_1961_69
corpus_final_ids\TAA_1961_7.txt	4	TAA_1961_7
corpus_final_ids\TAA_1961_70.txt	-1	TAA_1961_70
corpus_final_ids\TAA_1961_71.txt	40	TAA_1961_71
corpus_final_ids\TAA_1961_72.txt	40	TAA_1961_72
corpus_final_ids\TAA_1961_73.txt	2	TAA_1961_73
corpus_final_ids\TAA_1961_74.txt	2	TAA_1961_74
corpus_final_ids\TAA_1961_75.txt	0	TAA_1961_75
corpus_final_ids\TAA_1961_76.txt	-1	TAA_1961_76
corpus_final_ids\TAA_1961_77.txt	17	TAA_1961_77
corpus_final_ids\TAA_1961_78.txt	-1	TAA_1961_78
corpus_final_ids\TAA_1961_79.txt	-1	TAA_1961_79
corpus_final_ids\TAA_1961_8.txt	2	TAA_1961_8
corpus_final_ids\TAA_1961_80.txt	2	TAA_1961_80
corpus_final_ids\TAA_1961_81.txt	40	TAA_1961_81
corpus_final_ids\TAA_1961_82.txt	0	TAA_1961_82
corpus_final_ids\TAA_1961_83.txt	1	TAA_1961_83
corpus_final_ids\TAA_1961_84.txt	-1	TAA_1961_84
corpus_final_ids\TAA_1961_85.txt	-1	TAA_1961_85
corpus_final_ids\TAA_1961_86.txt	-1	TAA_1961_86
corpus_final_ids\TAA_1961_87.txt	2	TAA_1961_87
corpus_final_ids\TAA_1961_88.txt	274	TAA_1961_88
corpus_final_ids\TAA_1961_89.txt	51	TAA_1961_89
corpus_final_ids\TAA_1961_9.txt	2	TAA_1961_9
corpus_final_ids\TAA_1961_90.txt	40	TAA_1961_90
corpus_final_ids\TAA_1961_91.txt	2	TAA_1961_91
corpus_final_ids\TAA_1961_92.txt	29	TAA_1961_92
corpus_final_ids\TAA_1961_93.txt	1	TAA_1961_93
corpus_final_ids\TAA_1961_94.txt	-1	TAA_1961_94
corpus_final_ids\TAA_1961_95.txt	2	TAA_1961_95
corpus_final_ids\TAA_1961_96.txt	44	TAA_1961_96
corpus_final_ids\TAA_1961_97.txt	-1	TAA_1961_97
corpus_final_ids\TAA_1961_98.txt	2	TAA_1961_98
corpus_final_ids\TAA_1961_99.txt	-1	TAA_1961_99
corpus_final_ids\TAA_1962_1.txt	-1	TAA_1962_1
corpus_final_ids\TAA_1962_10.txt	93	TAA_1962_10
corpus_final_ids\TAA_1962_11.txt	-1	TAA_1962_11
corpus_final_ids\TAA_1962_12.txt	6	TAA_1962_12
corpus_final_ids\TAA_1962_13.txt	2	TAA_1962_13
corpus_final_ids\TAA_1962_14.txt	40	TAA_1962_14
corpus_final_ids\TAA_1962_15.txt	2	TAA_1962_15
corpus_final_ids\TAA_1962_16.txt	60	TAA_1962_16
corpus_final_ids\TAA_1962_17.txt	6	TAA_1962_17
corpus_final_ids\TAA_1962_18.txt	-1	TAA_1962_18
corpus_final_ids\TAA_1962_19.txt	-1	TAA_1962_19
corpus_final_ids\TAA_1962_2.txt	-1	TAA_1962_2
corpus_final_ids\TAA_1962_20.txt	-1	TAA_1962_20
corpus_final_ids\TAA_1962_21.txt	-1	TAA_1962_21
corpus_final_ids\TAA_1962_22.txt	15	TAA_1962_22
corpus_final_ids\TAA_1962_23.txt	29	TAA_1962_23
corpus_final_ids\TAA_1962_24.txt	66	TAA_1962_24
corpus_final_ids\TAA_1962_25.txt	121	TAA_1962_25
corpus_final_ids\TAA_1962_26.txt	2	TAA_1962_26
corpus_final_ids\TAA_1962_27.txt	2	TAA_1962_27
corpus_final_ids\TAA_1962_28.txt	60	TAA_1962_28
corpus_final_ids\TAA_1962_29.txt	2	TAA_1962_29
corpus_final_ids\TAA_1962_3.txt	4	TAA_1962_3
corpus_final_ids\TAA_1962_30.txt	121	TAA_1962_30
corpus_final_ids\TAA_1962_31.txt	-1	TAA_1962_31
corpus_final_ids\TAA_1962_32.txt	1	TAA_1962_32
corpus_final_ids\TAA_1962_33.txt	-1	TAA_1962_33
corpus_final_ids\TAA_1962_34.txt	-1	TAA_1962_34
corpus_final_ids\TAA_1962_35.txt	0	TAA_1962_35
corpus_final_ids\TAA_1962_36.txt	4	TAA_1962_36
corpus_final_ids\TAA_1962_37.txt	-1	TAA_1962_37
corpus_final_ids\TAA_1962_38.txt	2	TAA_1962_38
corpus_final_ids\TAA_1962_39.txt	23	TAA_1962_39
corpus_final_ids\TAA_1962_4.txt	2	TAA_1962_4
corpus_final_ids\TAA_1962_40.txt	0	TAA_1962_40
corpus_final_ids\TAA_1962_41.txt	-1	TAA_1962_41
corpus_final_ids\TAA_1962_42.txt	134	TAA_1962_42
corpus_final_ids\TAA_1962_43.txt	2	TAA_1962_43
corpus_final_ids\TAA_1962_44.txt	-1	TAA_1962_44
corpus_final_ids\TAA_1962_45.txt	2	TAA_1962_45
corpus_final_ids\TAA_1962_46.txt	-1	TAA_1962_46
corpus_final_ids\TAA_1962_47.txt	-1	TAA_1962_47
corpus_final_ids\TAA_1962_48.txt	2	TAA_1962_48
corpus_final_ids\TAA_1962_49.txt	-1	TAA_1962_49
corpus_final_ids\TAA_1962_5.txt	-1	TAA_1962_5
corpus_final_ids\TAA_1962_50.txt	-1	TAA_1962_50
corpus_final_ids\TAA_1962_51.txt	-1	TAA_1962_51
corpus_final_ids\TAA_1962_52.txt	15	TAA_1962_52
corpus_final_ids\TAA_1962_53.txt	-1	TAA_1962_53
corpus_final_ids\TAA_1962_54.txt	4	TAA_1962_54
corpus_final_ids\TAA_1962_55.txt	2	TAA_1962_55
corpus_final_ids\TAA_1962_56.txt	92	TAA_1962_56
corpus_final_ids\TAA_1962_57.txt	66	TAA_1962_57
corpus_final_ids\TAA_1962_58.txt	-1	TAA_1962_58
corpus_final_ids\TAA_1962_59.txt	2	TAA_1962_59
corpus_final_ids\TAA_1962_6.txt	1	TAA_1962_6
corpus_final_ids\TAA_1962_60.txt	2	TAA_1962_60
corpus_final_ids\TAA_1962_61.txt	-1	TAA_1962_61
corpus_final_ids\TAA_1962_62.txt	17	TAA_1962_62
corpus_final_ids\TAA_1962_63.txt	60	TAA_1962_63
corpus_final_ids\TAA_1962_64.txt	105	TAA_1962_64
corpus_final_ids\TAA_1962_65.txt	-1	TAA_1962_65
corpus_final_ids\TAA_1962_66.txt	2	TAA_1962_66
corpus_final_ids\TAA_1962_67.txt	-1	TAA_1962_67
corpus_final_ids\TAA_1962_68.txt	-1	TAA_1962_68
corpus_final_ids\TAA_1962_69.txt	125	TAA_1962_69
corpus_final_ids\TAA_1962_7.txt	-1	TAA_1962_7
corpus_final_ids\TAA_1962_70.txt	27	TAA_1962_70
corpus_final_ids\TAA_1962_71.txt	22	TAA_1962_71
corpus_final_ids\TAA_1962_72.txt	-1	TAA_1962_72
corpus_final_ids\TAA_1962_73.txt	-1	TAA_1962_73
corpus_final_ids\TAA_1962_74.txt	0	TAA_1962_74
corpus_final_ids\TAA_1962_75.txt	4	TAA_1962_75
corpus_final_ids\TAA_1962_76.txt	136	TAA_1962_76
corpus_final_ids\TAA_1962_77.txt	2	TAA_1962_77
corpus_final_ids\TAA_1962_78.txt	-1	TAA_1962_78
corpus_final_ids\TAA_1962_79.txt	-1	TAA_1962_79
corpus_final_ids\TAA_1962_8.txt	2	TAA_1962_8
corpus_final_ids\TAA_1962_80.txt	-1	TAA_1962_80
corpus_final_ids\TAA_1962_81.txt	2	TAA_1962_81
corpus_final_ids\TAA_1962_82.txt	44	TAA_1962_82
corpus_final_ids\TAA_1962_83.txt	-1	TAA_1962_83
corpus_final_ids\TAA_1962_84.txt	15	TAA_1962_84
corpus_final_ids\TAA_1962_85.txt	-1	TAA_1962_85
corpus_final_ids\TAA_1962_86.txt	34	TAA_1962_86
corpus_final_ids\TAA_1962_87.txt	5	TAA_1962_87
corpus_final_ids\TAA_1962_88.txt	60	TAA_1962_88
corpus_final_ids\TAA_1962_89.txt	2	TAA_1962_89
corpus_final_ids\TAA_1962_9.txt	4	TAA_1962_9
corpus_final_ids\TAA_1962_90.txt	134	TAA_1962_90
corpus_final_ids\TAA_1962_91.txt	0	TAA_1962_91
corpus_final_ids\TAA_1962_92.txt	27	TAA_1962_92
corpus_final_ids\TAA_1962_93.txt	-1	TAA_1962_93
corpus_final_ids\TAA_1962_94.txt	2	TAA_1962_94
corpus_final_ids\TAA_1962_95.txt	-1	TAA_1962_95
corpus_final_ids\TAA_1962_96.txt	15	TAA_1962_96
corpus_final_ids\TAA_1962_97.txt	40	TAA_1962_97
corpus_final_ids\TAA_1963_1.txt	-1	TAA_1963_1
corpus_final_ids\TAA_1963_10.txt	4	TAA_1963_10
corpus_final_ids\TAA_1963_11.txt	255	TAA_1963_11
corpus_final_ids\TAA_1963_12.txt	2	TAA_1963_12
corpus_final_ids\TAA_1963_13.txt	-1	TAA_1963_13
corpus_final_ids\TAA_1963_14.txt	60	TAA_1963_14
corpus_final_ids\TAA_1963_15.txt	15	TAA_1963_15
corpus_final_ids\TAA_1963_16.txt	73	TAA_1963_16
corpus_final_ids\TAA_1963_17.txt	-1	TAA_1963_17
corpus_final_ids\TAA_1963_18.txt	59	TAA_1963_18
corpus_final_ids\TAA_1963_19.txt	-1	TAA_1963_19
corpus_final_ids\TAA_1963_2.txt	0	TAA_1963_2
corpus_final_ids\TAA_1963_20.txt	66	TAA_1963_20
corpus_final_ids\TAA_1963_21.txt	-1	TAA_1963_21
corpus_final_ids\TAA_1963_22.txt	-1	TAA_1963_22
corpus_final_ids\TAA_1963_23.txt	4	TAA_1963_23
corpus_final_ids\TAA_1963_24.txt	0	TAA_1963_24
corpus_final_ids\TAA_1963_25.txt	27	TAA_1963_25
corpus_final_ids\TAA_1963_26.txt	2	TAA_1963_26
corpus_final_ids\TAA_1963_27.txt	56	TAA_1963_27
corpus_final_ids\TAA_1963_28.txt	-1	TAA_1963_28
corpus_final_ids\TAA_1963_29.txt	60	TAA_1963_29
corpus_final_ids\TAA_1963_3.txt	2	TAA_1963_3
corpus_final_ids\TAA_1963_30.txt	-1	TAA_1963_30
corpus_final_ids\TAA_1963_31.txt	15	TAA_1963_31
corpus_final_ids\TAA_1963_32.txt	60	TAA_1963_32
corpus_final_ids\TAA_1963_33.txt	44	TAA_1963_33
corpus_final_ids\TAA_1963_34.txt	-1	TAA_1963_34
corpus_final_ids\TAA_1963_35.txt	44	TAA_1963_35
corpus_final_ids\TAA_1963_36.txt	2	TAA_1963_36
corpus_final_ids\TAA_1963_37.txt	2	TAA_1963_37
corpus_final_ids\TAA_1963_38.txt	-1	TAA_1963_38
corpus_final_ids\TAA_1963_39.txt	202	TAA_1963_39
corpus_final_ids\TAA_1963_4.txt	2	TAA_1963_4
corpus_final_ids\TAA_1963_40.txt	-1	TAA_1963_40
corpus_final_ids\TAA_1963_41.txt	226	TAA_1963_41
corpus_final_ids\TAA_1963_42.txt	-1	TAA_1963_42
corpus_final_ids\TAA_1963_43.txt	4	TAA_1963_43
corpus_final_ids\TAA_1963_44.txt	142	TAA_1963_44
corpus_final_ids\TAA_1963_45.txt	-1	TAA_1963_45
corpus_final_ids\TAA_1963_46.txt	34	TAA_1963_46
corpus_final_ids\TAA_1963_47.txt	-1	TAA_1963_47
corpus_final_ids\TAA_1963_48.txt	-1	TAA_1963_48
corpus_final_ids\TAA_1963_49.txt	-1	TAA_1963_49
corpus_final_ids\TAA_1963_5.txt	2	TAA_1963_5
corpus_final_ids\TAA_1963_50.txt	66	TAA_1963_50
corpus_final_ids\TAA_1963_51.txt	15	TAA_1963_51
corpus_final_ids\TAA_1963_52.txt	-1	TAA_1963_52
corpus_final_ids\TAA_1963_53.txt	44	TAA_1963_53
corpus_final_ids\TAA_1963_54.txt	44	TAA_1963_54
corpus_final_ids\TAA_1963_55.txt	54	TAA_1963_55
corpus_final_ids\TAA_1963_56.txt	-1	TAA_1963_56
corpus_final_ids\TAA_1963_57.txt	2	TAA_1963_57
corpus_final_ids\TAA_1963_58.txt	60	TAA_1963_58
corpus_final_ids\TAA_1963_59.txt	2	TAA_1963_59
corpus_final_ids\TAA_1963_6.txt	0	TAA_1963_6
corpus_final_ids\TAA_1963_60.txt	4	TAA_1963_60
corpus_final_ids\TAA_1963_61.txt	60	TAA_1963_61
corpus_final_ids\TAA_1963_62.txt	4	TAA_1963_62
corpus_final_ids\TAA_1963_63.txt	-1	TAA_1963_63
corpus_final_ids\TAA_1963_64.txt	-1	TAA_1963_64
corpus_final_ids\TAA_1963_65.txt	-1	TAA_1963_65
corpus_final_ids\TAA_1963_66.txt	-1	TAA_1963_66
corpus_final_ids\TAA_1963_67.txt	2	TAA_1963_67
corpus_final_ids\TAA_1963_68.txt	4	TAA_1963_68
corpus_final_ids\TAA_1963_69.txt	177	TAA_1963_69
corpus_final_ids\TAA_1963_7.txt	2	TAA_1963_7
corpus_final_ids\TAA_1963_70.txt	17	TAA_1963_70
corpus_final_ids\TAA_1963_71.txt	2	TAA_1963_71
corpus_final_ids\TAA_1963_72.txt	226	TAA_1963_72
corpus_final_ids\TAA_1963_73.txt	-1	TAA_1963_73
corpus_final_ids\TAA_1963_74.txt	-1	TAA_1963_74
corpus_final_ids\TAA_1963_75.txt	-1	TAA_1963_75
corpus_final_ids\TAA_1963_76.txt	-1	TAA_1963_76
corpus_final_ids\TAA_1963_77.txt	-1	TAA_1963_77
corpus_final_ids\TAA_1963_78.txt	-1	TAA_1963_78
corpus_final_ids\TAA_1963_79.txt	-1	TAA_1963_79
corpus_final_ids\TAA_1963_8.txt	0	TAA_1963_8
corpus_final_ids\TAA_1963_80.txt	-1	TAA_1963_80
corpus_final_ids\TAA_1963_81.txt	-1	TAA_1963_81
corpus_final_ids\TAA_1963_82.txt	-1	TAA_1963_82
corpus_final_ids\TAA_1963_83.txt	-1	TAA_1963_83
corpus_final_ids\TAA_1963_84.txt	166	TAA_1963_84
corpus_final_ids\TAA_1963_85.txt	40	TAA_1963_85
corpus_final_ids\TAA_1963_86.txt	2	TAA_1963_86
corpus_final_ids\TAA_1963_87.txt	44	TAA_1963_87
corpus_final_ids\TAA_1963_88.txt	-1	TAA_1963_88
corpus_final_ids\TAA_1963_89.txt	60	TAA_1963_89
corpus_final_ids\TAA_1963_9.txt	2	TAA_1963_9
corpus_final_ids\TAA_1963_90.txt	-1	TAA_1963_90
corpus_final_ids\TAA_1963_91.txt	1	TAA_1963_91
corpus_final_ids\TAA_1963_92.txt	-1	TAA_1963_92
corpus_final_ids\TAA_1963_93.txt	2	TAA_1963_93
corpus_final_ids\TAA_1963_94.txt	-1	TAA_1963_94
corpus_final_ids\TAA_1963_95.txt	15	TAA_1963_95
corpus_final_ids\TAA_1963_96.txt	4	TAA_1963_96
corpus_final_ids\TAA_1964_1.txt	-1	TAA_1964_1
corpus_final_ids\TAA_1964_10.txt	-1	TAA_1964_10
corpus_final_ids\TAA_1964_11.txt	-1	TAA_1964_11
corpus_final_ids\TAA_1964_12.txt	2	TAA_1964_12
corpus_final_ids\TAA_1964_13.txt	15	TAA_1964_13
corpus_final_ids\TAA_1964_14.txt	206	TAA_1964_14
corpus_final_ids\TAA_1964_15.txt	-1	TAA_1964_15
corpus_final_ids\TAA_1964_16.txt	0	TAA_1964_16
corpus_final_ids\TAA_1964_17.txt	2	TAA_1964_17
corpus_final_ids\TAA_1964_18.txt	4	TAA_1964_18
corpus_final_ids\TAA_1964_19.txt	34	TAA_1964_19
corpus_final_ids\TAA_1964_2.txt	40	TAA_1964_2
corpus_final_ids\TAA_1964_20.txt	2	TAA_1964_20
corpus_final_ids\TAA_1964_21.txt	33	TAA_1964_21
corpus_final_ids\TAA_1964_22.txt	-1	TAA_1964_22
corpus_final_ids\TAA_1964_23.txt	-1	TAA_1964_23
corpus_final_ids\TAA_1964_24.txt	2	TAA_1964_24
corpus_final_ids\TAA_1964_25.txt	1	TAA_1964_25
corpus_final_ids\TAA_1964_26.txt	1	TAA_1964_26
corpus_final_ids\TAA_1964_27.txt	162	TAA_1964_27
corpus_final_ids\TAA_1964_28.txt	2	TAA_1964_28
